po_id,supplier_id,warehouse_id,order_date,expected_delivery_date,actual_delivery_date,status,is_delayed,total_amount,payment_terms
1068,23,1,2023-05-17,2023-06-08,2023-06-10,Delivered,0,750309.76,Net30
1069,19,5,2022-10-14,2022-10-20,2022-10-20,Delivered,0,61491848.88,Net60
1070,69,4,2023-09-17,2023-09-30,2023-10-01,Delivered,0,612918.64,Net90
1071,17,5,2024-02-26,2024-03-07,2024-03-07,Delivered,0,29366547.3,Net90
1072,51,2,2024-01-16,2024-02-07,2024-02-09,Delivered,0,73746.82,Net60
1073,53,5,2024-10-23,2024-11-06,2024-11-08,Delivered,0,5289980.39,Net30
1074,21,3,2022-05-13,2022-05-22,2022-05-22,Delivered,0,2510833.61,Net60
1075,70,9,2024-01-01,2024-01-14,2024-01-13,Delivered,0,3353295.2,Net30
1076,65,5,2024-03-27,2024-04-12,2024-04-11,Delivered,0,41970897.08,Net30
1077,45,8,2024-07-03,2024-07-21,2024-07-22,Delivered,0,3823468.12,Net60
1078,35,1,2023-04-13,2023-04-27,2023-04-26,Delivered,0,1666695.04,Net60
1079,27,9,2022-05-11,2022-07-16,2022-07-22,Delivered,1,9917886.77,Net30
1080,33,4,2023-10-16,2023-11-02,2023-11-04,Delivered,0,17382.69,Net60
1081,50,10,2022-07-24,2022-08-15,2022-08-17,Delivered,0,81012.0,Immediate
1082,35,9,2022-08-17,2022-08-31,2022-08-31,Delivered,0,5448045.31,Immediate
1083,2,1,2023-07-09,2023-07-30,2023-08-10,Delivered,1,867680.88,Net60
1084,46,5,2023-11-30,2023-12-12,2023-12-13,Delivered,0,1207555.52,Net60
1085,32,9,2024-09-25,2024-10-11,2024-10-13,Delivered,0,54043.56,Immediate
1086,40,7,2023-09-16,2023-09-30,2023-10-13,Delivered,1,251760.96,Net30
1087,72,1,2023-04-20,2023-04-27,2023-04-28,Delivered,0,4447057.71,Net60
1088,62,10,2022-11-13,2022-12-26,2022-12-31,Delivered,1,11485639.2,Immediate
1089,65,10,2024-05-03,2024-05-21,2024-05-22,Delivered,0,19700722.47,Net90
1090,21,1,2023-12-26,2024-01-09,2024-01-10,Delivered,0,2976205.17,Immediate
1091,55,5,2022-04-24,2022-05-06,2022-05-06,Delivered,0,3254390.4,Net60
1092,13,1,2023-03-04,2023-05-01,2023-05-10,Delivered,1,704660.41,Net60
1093,3,8,2023-03-17,2023-04-08,2023-04-09,Delivered,0,180213.16,Immediate
1094,26,6,2024-08-20,2024-09-15,2024-09-17,Delivered,0,1357298.03,Immediate
1095,70,10,2022-05-02,2022-05-10,2022-05-11,Delivered,0,279075.55,Net60
1096,27,3,2022-06-01,2022-06-24,2022-06-29,Delivered,1,12927971.22,Immediate
1097,60,6,2023-05-18,2023-05-29,2023-05-30,Delivered,0,501867.78,Net30
1098,41,1,2023-10-05,2023-11-07,2023-11-07,Delivered,0,3043706.75,Net60
1099,28,2,2023-06-15,2023-06-26,2023-06-25,Delivered,0,684815.77,Net30
1100,45,6,2024-12-18,2024-12-28,2024-12-29,Delivered,0,38785779.11,Net90
1101,53,1,2024-10-04,2024-10-18,2024-10-17,Delivered,0,1036015.8,Net60
1102,20,10,2024-11-17,2024-12-11,2024-12-21,Delivered,1,2289363.19,Immediate
1103,76,4,2023-07-22,2023-08-06,2023-08-06,Delivered,0,676765.4,Net90
1104,62,4,2024-07-18,2024-08-15,2024-08-17,Delivered,0,11433308.44,Immediate
1105,20,2,2022-02-08,2022-02-18,2022-02-18,Delivered,0,1193874.92,Net90
1106,31,7,2024-12-26,2025-01-08,,Pending,0,3932909.82,Net90
1107,36,1,2023-01-07,2023-01-13,2023-01-12,Delivered,0,5177131.64,Net60
1108,78,5,2023-03-04,2023-04-07,2023-04-13,Delivered,1,90497.0,Immediate
1109,56,1,2022-09-10,2022-09-24,2022-09-26,Delivered,0,173837.33,Immediate
1110,41,2,2024-06-17,2024-07-26,2024-07-25,Delivered,0,1891489.41,Net60
1111,44,1,2023-03-06,2023-03-15,2023-03-16,Delivered,0,1060101.6,Net30
1112,61,6,2024-11-04,2024-11-16,2024-11-15,Delivered,0,24359.52,Immediate
1113,5,4,2024-05-10,2024-05-23,2024-05-24,Delivered,0,1564811.84,Net90
1114,24,6,2023-04-15,2023-05-15,2023-05-28,Delivered,1,9852800.25,Net90
1115,7,7,2022-04-03,2022-05-01,2022-05-06,Delivered,1,2439026.34,Net60
1116,54,9,2023-08-24,2023-09-12,2023-09-17,Delivered,1,2425116.12,Net60
1117,74,6,2024-01-18,2024-02-07,2024-02-07,Delivered,0,107078.45,Net90
1118,36,9,2023-06-28,2023-07-09,2023-07-12,Delivered,1,1749289.6,Immediate
1119,57,4,2022-04-06,2022-04-17,2022-04-17,Delivered,0,22039.05,Net60
1120,10,9,2022-07-08,2022-07-21,2022-07-31,Delivered,1,910589.93,Net60
1121,19,7,2022-01-02,2022-01-09,2022-01-10,Delivered,0,5151307.07,Immediate
1122,4,9,2024-10-06,2024-10-24,2024-10-24,Delivered,0,617928.37,Net30
1123,56,7,2022-07-14,2022-07-27,2022-07-26,Delivered,0,24740907.88,Net90
1124,56,6,2023-11-05,2023-11-18,2023-11-19,Delivered,0,113306.6,Net90
1125,30,3,2022-10-25,2022-11-08,2022-11-07,Delivered,0,2497707.91,Net60
1126,51,6,2022-01-30,2022-02-11,2022-02-26,Delivered,1,134996.65,Immediate
1127,36,2,2023-12-06,2023-12-13,2023-12-15,Delivered,0,423308.18,Net90
1128,65,1,2024-06-19,2024-06-28,2024-06-29,Delivered,0,82774.47,Immediate
1129,53,4,2024-07-23,2024-08-12,2024-08-13,Delivered,0,358500.12,Immediate
1130,30,6,2022-02-22,2022-03-13,2022-03-19,Delivered,1,401173.16,Net90
1131,27,6,2022-09-16,2022-11-24,2022-11-23,Delivered,0,3507887.78,Net60
1132,17,9,2022-10-18,2022-11-04,2022-11-03,Delivered,0,14773595.33,Net60
1133,13,8,2024-12-22,2025-01-13,,Pending,1,1390651.94,Net60
1134,20,2,2023-04-09,2023-05-03,2023-05-03,Delivered,0,877225.71,Immediate
1135,36,2,2023-08-31,2023-09-09,2023-09-11,Delivered,0,667374.8,Net30
1136,29,6,2022-06-03,2022-06-12,2022-06-13,Delivered,0,1079433.64,Net60
1137,28,2,2022-10-22,2022-11-05,2022-11-05,Delivered,0,162062.95,Immediate
1138,46,1,2023-02-01,2023-02-12,2023-02-12,Delivered,0,1210045.19,Net30
1139,16,5,2022-11-07,2022-11-18,2022-11-19,Delivered,0,6190952.04,Net30
1140,15,10,2024-12-02,2024-12-14,2024-12-16,Delivered,0,1420021.07,Immediate
1141,53,10,2022-11-11,2022-11-21,2022-11-22,Delivered,0,257488.0,Net90
1142,32,1,2022-08-20,2022-09-20,2022-10-04,Delivered,1,27053023.2,Net30
1143,72,3,2022-07-01,2022-07-15,2022-07-16,Delivered,0,3069665.14,Net30
1144,79,10,2022-08-04,2022-08-27,2022-08-28,Delivered,0,3497436.91,Net90
1145,50,5,2022-06-20,2022-07-02,2022-07-04,Delivered,0,1314157.16,Net90
1146,8,1,2022-08-01,2022-08-29,2022-08-31,Delivered,0,3065271.75,Net30
1147,66,1,2022-07-14,2022-07-18,2022-07-19,Delivered,0,12694574.59,Net30
1148,38,4,2023-12-13,2023-12-27,2023-12-29,Delivered,0,3756422.84,Immediate
1149,62,1,2022-02-22,2022-04-05,2022-04-12,Delivered,1,42172.08,Immediate
1150,3,4,2023-06-04,2023-06-21,2023-06-22,Delivered,0,689074.61,Net30
1151,22,6,2023-10-27,2023-11-16,2023-11-17,Delivered,0,140593.59,Net90
1152,33,5,2024-04-01,2024-04-17,2024-04-17,Delivered,0,34235.96,Net90
1153,14,3,2023-04-12,2023-05-23,2023-06-01,Delivered,1,662372.6,Net60
1154,50,9,2023-06-27,2023-07-24,2023-07-25,Delivered,0,12402922.89,Net90
1155,31,8,2022-02-02,2022-02-11,2022-02-12,Delivered,0,3806889.94,Net60
1156,11,6,2022-07-11,2022-07-16,2022-07-18,Delivered,0,49932688.47,Net90
1157,70,5,2024-03-23,2024-04-01,2024-04-02,Delivered,0,191448.69,Net60
1158,47,10,2024-06-25,2024-08-25,2024-08-24,Delivered,0,241067.89,Net60
1159,5,9,2024-06-20,2024-07-06,2024-07-05,Delivered,0,65099.2,Immediate
1160,47,10,2024-06-17,2024-07-13,2024-07-15,Delivered,0,20693082.89,Immediate
1161,24,10,2023-06-20,2023-07-15,2023-07-16,Delivered,0,704577.87,Net90
1162,79,5,2024-01-02,2024-01-12,2024-01-13,Delivered,0,574159.72,Net60
1163,57,10,2022-07-17,2022-08-02,2022-08-04,Delivered,0,277595.64,Net60
1164,59,6,2023-12-15,2024-01-16,2024-01-16,Delivered,0,3447251.03,Immediate
1165,57,4,2024-06-12,2024-06-18,2024-06-17,Delivered,0,742838.65,Net60
1166,47,9,2022-05-11,2022-07-23,2022-07-22,Delivered,0,3001290.69,Immediate
1167,67,7,2023-03-17,2023-04-10,2023-04-11,Delivered,0,2228539.07,Net90
1168,56,7,2022-01-14,2022-01-29,2022-02-13,Delivered,1,41197.41,Net30
1169,53,3,2022-05-11,2022-05-28,2022-05-28,Delivered,0,3456176.9,Net30
1170,36,4,2024-10-10,2024-10-22,2024-10-21,Delivered,0,52404026.37,Immediate
1171,66,9,2024-08-29,2024-09-03,2024-09-02,Delivered,0,16958147.48,Net90
1172,40,6,2024-10-20,2024-11-12,2024-11-25,Delivered,1,302281.84,Net90
1173,53,10,2022-02-11,2022-03-06,2022-03-17,Delivered,1,1029072.66,Net30
1174,8,8,2022-01-10,2022-02-15,2022-02-16,Delivered,0,203517.39,Immediate
1175,53,10,2023-01-08,2023-01-26,2023-01-25,Delivered,0,669548.63,Net60
1176,53,8,2024-06-21,2024-07-11,2024-07-11,Delivered,0,1672555.64,Net30
1177,41,7,2023-10-01,2023-12-09,2023-12-09,Delivered,0,12575487.6,Net90
1178,6,5,2024-07-20,2024-08-16,2024-08-18,Delivered,0,155270.36,Net30
1179,36,3,2023-11-24,2023-12-01,2023-12-03,Delivered,0,457677.3,Immediate
1180,28,1,2022-07-22,2022-08-10,2022-08-11,Delivered,0,22852790.59,Net60
1181,55,4,2023-08-02,2023-08-09,2023-08-09,Delivered,0,282908.72,Immediate
1182,31,6,2022-02-18,2022-03-03,2022-03-05,Delivered,0,3199652.19,Net90
1183,73,5,2022-04-23,2022-05-05,2022-05-04,Delivered,0,17017644.69,Net90
1184,35,8,2022-04-09,2022-04-21,2022-04-28,Delivered,1,1039147.12,Immediate
1185,80,5,2024-11-07,2024-11-22,2024-11-23,Delivered,0,573213.04,Net60
1186,36,9,2022-07-22,2022-07-31,2022-07-31,Delivered,0,2310690.03,Net60
1187,73,9,2024-10-11,2024-10-20,2024-10-19,Delivered,0,6443337.93,Net90
1188,68,6,2022-01-10,2022-01-21,2022-01-22,Delivered,0,945184.36,Immediate
1189,26,5,2022-04-02,2022-04-15,2022-04-16,Delivered,0,14880326.77,Net90
1190,46,10,2023-02-24,2023-03-16,2023-03-17,Delivered,0,21607.75,Immediate
1191,13,10,2024-02-12,2024-03-01,2024-03-03,Delivered,0,1069619.63,Immediate
1192,45,10,2022-03-27,2022-04-16,2022-04-16,Delivered,0,1703523.36,Net60
1193,59,10,2024-09-27,2024-10-14,2024-10-28,Delivered,1,1926785.7,Net90
1194,42,6,2022-08-11,2022-09-15,2022-09-15,Delivered,0,5100871.62,Net30
1195,80,8,2024-08-18,2024-09-01,2024-09-04,Delivered,1,1398332.1,Net30
1196,54,9,2023-05-11,2023-06-01,2023-06-03,Delivered,0,91698.88,Net60
1197,14,4,2023-03-07,2023-04-13,2023-04-20,Delivered,1,1289981.89,Net30
1198,5,6,2024-03-12,2024-03-25,2024-03-24,Delivered,0,87055.44,Immediate
1199,24,9,2022-02-21,2022-03-21,2022-03-27,Delivered,1,157393.72,Net90
1200,68,3,2022-04-27,2022-05-02,2022-05-01,Delivered,0,8738730.45,Net90
1201,42,5,2022-03-20,2022-04-21,2022-05-03,Delivered,1,4268257.43,Net60
1202,60,9,2022-03-14,2022-03-28,2022-04-10,Delivered,1,7600196.37,Immediate
1203,45,4,2024-07-09,2024-08-01,2024-08-03,Delivered,0,1253936.76,Net60
1204,43,10,2024-07-19,2024-08-09,2024-08-09,Delivered,0,181010.43,Net60
1205,40,5,2024-01-24,2024-02-20,2024-02-23,Delivered,1,1366133.76,Net90
1206,38,9,2023-03-03,2023-03-20,2023-03-22,Delivered,0,9932359.49,Net90
1207,69,10,2023-10-30,2023-11-14,2023-11-14,Delivered,0,7466520.2,Net90
1208,75,4,2024-08-06,2024-08-26,2024-08-27,Delivered,0,1902397.96,Immediate
1209,71,7,2023-09-08,2023-09-16,2023-09-18,Delivered,0,6856092.43,Net60
1210,15,2,2024-02-27,2024-03-18,2024-03-20,Delivered,0,32592.77,Net60
1211,9,9,2023-07-14,2023-08-11,2023-08-13,Delivered,0,272223.15,Net90
1212,55,7,2024-08-17,2024-08-23,2024-08-25,Delivered,0,6151861.02,Net30
1213,26,5,2022-05-14,2022-05-25,2022-05-28,Delivered,1,19576.7,Net90
1214,33,7,2023-02-20,2023-03-08,2023-03-09,Delivered,0,1680118.37,Immediate
1215,67,2,2024-08-30,2024-09-17,2024-09-18,Delivered,0,7915612.87,Immediate
1216,71,5,2022-08-31,2022-09-06,2022-09-06,Delivered,0,1822966.97,Net60
1217,47,8,2022-08-21,2022-10-22,2022-10-22,Delivered,0,20580856.32,Net30
1218,80,6,2024-01-13,2024-02-02,2024-02-02,Delivered,0,33721.94,Net90
1219,63,10,2023-11-27,2023-12-11,2023-12-10,Delivered,0,62741967.35,Net30
1220,7,6,2023-02-08,2023-04-13,2023-04-12,Delivered,0,2860411.34,Immediate
1221,47,1,2022-12-13,2023-02-01,2023-01-31,Delivered,0,546422.44,Net60
1222,60,9,2023-09-20,2023-09-30,2023-10-01,Delivered,0,1831816.81,Net30
1223,75,8,2022-09-25,2022-10-21,2022-11-02,Delivered,1,3917692.04,Immediate
1224,45,3,2022-03-15,2022-04-04,2022-04-06,Delivered,0,18012813.9,Net90
1225,49,3,2022-09-29,2022-10-14,2022-10-14,Delivered,0,711069.75,Net30
1226,9,10,2023-10-15,2023-11-10,2023-11-15,Delivered,1,4716425.14,Net30
1227,18,3,2022-12-29,2023-01-16,2023-01-31,Delivered,1,270019.4,Net30
1228,49,1,2022-01-20,2022-02-02,2022-02-03,Delivered,0,18984289.9,Immediate
1229,45,3,2023-11-09,2023-11-30,2023-12-04,Delivered,1,765842.16,Net30
1230,38,5,2023-01-16,2023-01-24,2023-01-23,Delivered,0,111203.59,Net30
1231,68,6,2024-03-03,2024-03-10,2024-03-12,Delivered,0,1843976.0,Net90
1232,17,5,2022-05-06,2022-05-19,2022-05-18,Delivered,0,157224.15,Net60
1233,67,9,2022-09-11,2022-10-06,2022-10-11,Delivered,1,342696.88,Net90
1234,25,2,2024-04-24,2024-05-14,2024-05-16,Delivered,0,544463.44,Net30
1235,27,10,2023-05-31,2023-07-04,2023-07-03,Delivered,0,11395707.76,Immediate
1236,16,4,2022-01-25,2022-02-15,2022-02-16,Delivered,0,2914511.44,Net30
1237,72,1,2023-06-22,2023-07-03,2023-07-04,Delivered,0,6569998.11,Immediate
1238,21,1,2023-10-04,2023-10-15,2023-10-15,Delivered,0,177107.72,Net90
1239,11,9,2024-04-19,2024-04-27,2024-04-29,Delivered,0,1423021.8,Immediate
1240,37,2,2024-05-09,2024-06-07,2024-06-09,Delivered,0,396266.13,Net30
1241,52,6,2024-06-08,2024-06-26,2024-06-26,Delivered,0,710866.1,Net30
1242,57,4,2024-03-12,2024-03-22,2024-03-22,Delivered,0,10879937.34,Net90
1243,48,5,2023-04-12,2023-04-24,2023-04-26,Delivered,0,1091669.43,Net30
1244,61,1,2023-12-25,2024-01-13,2024-01-21,Delivered,1,11182481.04,Net60
1245,56,6,2024-05-02,2024-05-13,2024-05-13,Delivered,0,5771887.87,Net30
1246,75,7,2022-09-23,2022-10-30,2022-10-30,Delivered,0,6237981.07,Immediate
1247,50,9,2023-05-20,2023-06-04,2023-06-04,Delivered,0,34834206.89,Immediate
1248,21,6,2023-07-29,2023-08-09,2023-08-10,Delivered,0,4819447.79,Net60
1249,40,7,2023-05-01,2023-06-27,2023-06-28,Delivered,0,12584438.33,Net60
1250,64,4,2023-10-21,2023-11-06,2023-11-07,Delivered,0,3967163.96,Net90
1251,60,8,2022-10-21,2022-11-02,2022-11-04,Delivered,0,139285.3,Net90
1252,74,1,2024-09-15,2024-09-30,2024-10-01,Delivered,0,21798162.92,Net60
1253,49,9,2023-01-21,2023-02-05,2023-02-04,Delivered,0,109256.18,Net60
1254,28,7,2024-12-08,2024-12-26,2024-12-28,Delivered,0,23146.0,Net90
1255,77,4,2023-02-23,2023-03-06,2023-03-19,Delivered,1,10831144.03,Net60
1256,12,8,2024-07-03,2024-07-11,2024-07-13,Delivered,0,960960.0,Immediate
1257,56,10,2023-07-20,2023-07-28,2023-07-29,Delivered,0,124502.73,Net30
1258,45,4,2022-04-18,2022-05-11,2022-05-12,Delivered,0,4088409.97,Net90
1259,79,4,2024-03-21,2024-04-02,2024-04-01,Delivered,0,14752483.06,Net30
1260,67,6,2024-11-13,2024-11-25,2024-11-25,Delivered,0,16854.69,Net60
1261,42,7,2022-07-29,2022-08-27,2022-09-11,Delivered,1,558544.91,Net90
1262,57,1,2022-05-23,2022-06-03,2022-06-05,Delivered,0,6308098.18,Net30
1263,52,8,2023-03-01,2023-03-15,2023-03-22,Delivered,1,276878.7,Net30
1264,19,5,2022-04-18,2022-04-27,2022-04-29,Delivered,0,1072541.04,Net60
1265,60,2,2022-10-09,2022-10-22,2022-10-24,Delivered,0,2658487.8,Immediate
1266,70,5,2022-05-20,2022-05-28,2022-05-28,Delivered,0,1713285.98,Net90
1267,66,9,2024-11-08,2024-11-18,2024-11-18,Delivered,0,361232.13,Net90
1268,30,4,2023-06-29,2023-07-13,2023-07-13,Delivered,0,22387005.47,Net90
1269,1,7,2024-03-15,2024-04-03,2024-04-05,Delivered,0,25227.32,Immediate
1270,23,3,2022-08-07,2022-08-29,2022-08-29,Delivered,0,2022777.46,Net60
1271,52,10,2023-09-14,2023-09-27,2023-10-10,Delivered,1,1070700.6,Net90
1272,17,1,2022-01-26,2022-02-05,2022-02-06,Delivered,0,26187362.04,Net60
1273,63,1,2024-10-03,2024-10-12,2024-10-12,Delivered,0,1889295.6,Net30
1274,38,9,2022-03-05,2022-03-18,2022-03-19,Delivered,0,1247424.06,Net60
1275,49,1,2022-07-19,2022-07-25,2022-07-25,Delivered,0,2501247.09,Net30
1276,79,6,2023-09-02,2023-09-23,2023-09-24,Delivered,0,26478979.88,Net30
1277,58,9,2022-03-04,2022-04-11,2022-04-15,Delivered,1,6130622.08,Net90
1278,75,9,2023-07-08,2023-07-19,2023-08-02,Delivered,1,13534100.7,Immediate
1279,74,2,2022-03-03,2022-03-11,2022-03-13,Delivered,0,129209.6,Net30
1280,78,6,2022-05-10,2022-06-07,2022-06-09,Delivered,0,2424193.95,Net60
1281,5,3,2023-04-26,2023-05-13,2023-05-12,Delivered,0,3264142.85,Net60
1282,42,6,2022-04-07,2022-05-19,2022-05-19,Delivered,0,1098534.24,Net60
1283,28,1,2023-10-19,2023-11-06,2023-11-06,Delivered,0,63587271.7,Net90
1284,79,2,2022-10-30,2022-11-21,2022-11-23,Delivered,0,2729488.76,Net90
1285,22,2,2022-10-09,2022-10-27,2022-10-29,Delivered,0,6014648.01,Net90
1286,79,9,2024-11-03,2024-11-26,2024-11-26,Delivered,0,1402942.62,Net60
1287,55,9,2023-02-26,2023-03-09,2023-03-11,Delivered,0,607748.92,Net30
1288,37,5,2023-06-06,2023-07-05,2023-07-11,Delivered,1,1805493.39,Net90
1289,72,10,2024-03-19,2024-03-29,2024-03-29,Delivered,0,1629741.1,Immediate
1290,41,6,2022-11-15,2022-12-15,2022-12-18,Delivered,1,1605272.75,Net30
1291,20,10,2023-09-20,2023-10-04,2023-10-04,Delivered,0,1005603.04,Net60
1292,36,4,2022-02-18,2022-02-23,2022-02-23,Delivered,0,5453.96,Net90
1293,61,7,2024-07-15,2024-08-03,2024-08-04,Delivered,0,197012.68,Net90
1294,39,9,2023-12-04,2023-12-20,2023-12-22,Delivered,0,1226164.4,Immediate
1295,64,8,2022-03-06,2022-04-01,2022-04-11,Delivered,1,2068076.03,Immediate
1296,43,5,2023-12-20,2024-01-18,2024-01-17,Delivered,0,45967554.17,Net90
1297,70,2,2022-07-08,2022-07-16,2022-07-15,Delivered,0,1492694.39,Net30
1298,14,9,2023-10-24,2023-11-10,2023-11-10,Delivered,0,518186.4,Net60
1299,24,1,2022-02-27,2022-03-28,2022-03-28,Delivered,0,19859423.28,Net30
1300,68,8,2023-06-03,2023-06-12,2023-06-14,Delivered,0,17761538.58,Net90
1301,32,5,2023-11-10,2023-12-06,2023-12-05,Delivered,0,1825362.59,Net60
1302,8,4,2024-02-11,2024-03-02,2024-03-04,Delivered,0,23753620.76,Net30
1303,66,10,2022-12-03,2022-12-08,2022-12-07,Delivered,0,887382.82,Net30
1304,16,5,2024-12-11,2024-12-31,2024-12-30,Delivered,0,697985.9,Immediate
1305,63,3,2024-05-14,2024-05-20,2024-05-21,Delivered,0,4599885.76,Net60
1306,76,8,2022-09-05,2022-09-14,2022-09-19,Delivered,1,1591644.07,Net90
1307,30,6,2024-09-05,2024-09-13,2024-09-13,Delivered,0,1310274.91,Net30
1308,20,8,2023-04-21,2023-05-04,2023-05-06,Delivered,0,1003362.36,Net30
1309,17,2,2022-08-19,2022-09-02,2022-09-01,Delivered,0,11523272.96,Net60
1310,70,10,2024-09-10,2024-09-27,2024-10-07,Delivered,1,3701861.37,Immediate
1311,6,6,2022-05-26,2022-06-08,2022-06-19,Delivered,1,16440060.56,Net30
1312,66,3,2022-12-04,2022-12-09,2022-12-10,Delivered,0,1493227.9,Immediate
1313,51,3,2022-03-29,2022-04-22,2022-04-21,Delivered,0,574460.7,Net60
1314,2,7,2022-09-18,2022-10-08,2022-10-10,Delivered,0,3702977.7,Net90
1315,4,3,2024-10-15,2024-11-02,2024-11-01,Delivered,0,11392181.66,Net30
1316,23,4,2024-01-27,2024-02-11,2024-02-12,Delivered,0,59700806.46,Immediate
1317,36,10,2024-11-13,2024-11-22,2024-11-22,Delivered,0,365363.58,Immediate
1318,80,7,2023-12-03,2023-12-18,2023-12-17,Delivered,0,522670.92,Net60
1319,15,1,2023-10-04,2023-10-24,2023-10-24,Delivered,0,18721780.29,Net90
1320,31,5,2024-11-26,2024-12-11,2024-12-13,Delivered,0,1689329.79,Net60
1321,7,7,2023-08-28,2023-09-12,2023-09-13,Delivered,0,339973.15,Net90
1322,72,3,2023-05-21,2023-05-28,2023-05-29,Delivered,0,663743.69,Net90
1323,36,10,2024-07-29,2024-08-08,2024-08-07,Delivered,0,2642926.61,Net30
1324,70,1,2023-01-22,2023-02-08,2023-02-10,Delivered,0,422578.32,Immediate
1325,60,2,2023-02-12,2023-02-22,2023-02-24,Delivered,0,508824.12,Net60
1326,31,10,2023-01-06,2023-01-15,2023-01-14,Delivered,0,91589.48,Net30
1327,80,9,2023-07-04,2023-07-14,2023-07-28,Delivered,1,317910.64,Net30
1328,27,5,2022-01-21,2022-02-08,2022-02-09,Delivered,0,156774.81,Net90
1329,69,9,2023-12-26,2024-01-12,2024-01-13,Delivered,0,651285.74,Immediate
1330,33,4,2023-02-21,2023-03-07,2023-03-12,Delivered,1,1247272.3,Net60
1331,65,10,2024-04-12,2024-04-23,2024-04-23,Delivered,0,109064.49,Net30
1332,13,6,2023-05-05,2023-05-30,2023-06-01,Delivered,0,47990724.84,Net30
1333,8,9,2024-04-16,2024-05-09,2024-05-11,Delivered,0,932832.89,Net60
1334,9,8,2024-10-03,2024-10-21,2024-10-24,Delivered,1,40846430.65,Net90
1335,76,3,2022-10-23,2022-11-11,2022-11-13,Delivered,0,356929.04,Immediate
1336,31,10,2023-07-16,2023-07-26,2023-07-26,Delivered,0,916022.99,Net30
1337,76,5,2024-07-15,2024-08-03,2024-08-15,Delivered,1,2060745.63,Immediate
1338,40,5,2024-05-18,2024-06-11,2024-06-18,Delivered,1,6311697.94,Net60
1339,2,8,2022-03-16,2022-04-15,2022-04-15,Delivered,0,233537.44,Net30
1340,4,2,2023-05-28,2023-06-06,2023-06-08,Delivered,0,13408654.67,Net90
1341,77,2,2023-01-16,2023-01-28,2023-01-27,Delivered,0,279233.4,Net30
1342,19,9,2022-12-27,2023-01-03,2023-01-05,Delivered,0,130954.01,Net60
1343,23,2,2022-06-07,2022-06-18,2022-07-03,Delivered,1,149029.65,Immediate
1344,64,8,2024-01-26,2024-04-10,2024-04-13,Delivered,1,98588.86,Net30
1345,10,6,2024-10-22,2024-11-06,2024-11-11,Delivered,1,1723492.41,Net90
1346,45,4,2023-07-26,2023-08-11,2023-08-10,Delivered,0,427164.6,Net30
1347,30,9,2022-05-18,2022-06-06,2022-06-13,Delivered,1,21665816.8,Immediate
1348,56,9,2024-12-11,2024-12-21,2024-12-22,Delivered,0,1353719.07,Net90
1349,62,8,2024-12-08,2025-03-07,,Pending,1,8660083.62,Immediate
1350,63,7,2024-02-23,2024-03-02,2024-03-03,Delivered,0,13448.7,Immediate
1351,7,6,2022-10-29,2022-11-18,2022-11-18,Delivered,0,1872831.6,Net30
1352,74,1,2023-04-11,2023-05-01,2023-05-03,Delivered,0,27431663.17,Net60
1353,8,1,2024-05-01,2024-06-16,2024-06-15,Delivered,0,9694.08,Immediate
1354,6,10,2024-03-02,2024-03-28,2024-03-27,Delivered,0,404586.56,Immediate
1355,72,8,2022-03-24,2022-04-06,2022-04-08,Delivered,0,661610.33,Net60
1356,77,6,2022-01-23,2022-02-15,2022-03-01,Delivered,1,88609.5,Net60
1357,33,2,2024-12-03,2024-12-15,2024-12-16,Delivered,0,2482316.23,Net90
1358,44,3,2022-04-15,2022-05-02,2022-05-04,Delivered,0,948374.58,Net30
1359,63,1,2022-11-11,2022-11-24,2022-11-26,Delivered,0,10086283.45,Net60
1360,54,1,2022-07-10,2022-08-20,2022-08-23,Delivered,1,12540154.0,Net60
1361,68,4,2024-05-05,2024-05-16,2024-05-18,Delivered,0,3516356.0,Net30
1362,23,1,2022-12-01,2022-12-25,2022-12-27,Delivered,0,717494.84,Net60
1363,16,7,2024-10-07,2024-10-16,2024-10-17,Delivered,0,43181452.11,Net90
1364,24,3,2023-10-31,2023-11-21,2023-11-22,Delivered,0,183252.64,Net30
1365,28,10,2024-06-07,2024-06-21,2024-06-22,Delivered,0,2457305.51,Net90
1366,69,7,2022-08-07,2022-08-24,2022-08-24,Delivered,0,28263095.44,Net60
1367,1,8,2022-07-21,2022-08-13,2022-08-22,Delivered,1,793926.96,Net60
1368,75,10,2024-09-12,2024-10-09,2024-10-08,Delivered,0,347177.46,Net90
1369,33,5,2024-01-29,2024-02-07,2024-02-09,Delivered,0,441761.1,Net60
1370,2,9,2023-08-10,2023-08-26,2023-08-27,Delivered,0,4248728.45,Net30
1371,31,4,2022-07-26,2022-08-03,2022-08-02,Delivered,0,26021581.74,Net60
1372,11,4,2022-04-16,2022-04-20,2022-04-20,Delivered,0,661949.4,Net90
1373,59,3,2022-06-29,2022-07-15,2022-07-18,Delivered,1,5236.2,Net30
1374,40,6,2023-01-29,2023-02-26,2023-02-28,Delivered,0,339777.49,Net90
1375,33,2,2022-10-11,2022-10-19,2022-10-20,Delivered,0,1560262.47,Net90
1376,28,4,2022-03-07,2022-03-20,2022-03-20,Delivered,0,5368802.43,Immediate
