shipment_id,order_id,warehouse_id,shipment_partner,ship_date,expected_delivery_date,actual_delivery_date,is_delayed,transit_days,destination_region,shipment_status,vehicle_type
1457,1857,9,DTDC,2023-05-30,2023-06-07,2023-06-04,0,5,East,Delivered,Rail
1458,1858,9,Delhivery,2022-07-30,2022-08-06,2022-08-04,0,5,West,Delivered,Air
1459,1859,7,FedEx,2022-05-24,2022-05-30,2022-05-31,0,7,Central,Delivered,Truck
1460,1860,1,Ekart,2022-09-28,2022-10-01,2022-10-09,1,11,East,Delivered,Truck
1461,1861,4,DHL,2022-01-11,2022-01-14,2022-01-14,0,3,West,Delivered,Rail
1462,1862,8,BlueDart,2024-03-10,2024-03-13,2024-03-17,1,7,Central,Delivered,Rail
1463,1863,4,Delhivery,2024-06-20,2024-06-23,2024-07-05,1,15,East,Delivered,Air
1464,1865,1,FedEx,2023-09-17,2023-09-22,2023-09-22,0,5,Central,Delivered,Van
1465,1867,4,FedEx,2022-06-22,2022-07-01,2022-06-30,0,8,Central,Delivered,Van
1466,1868,5,DTDC,2024-12-06,2024-12-14,2024-12-09,0,3,West,Delivered,Air
1467,1869,1,BlueDart,2023-06-24,2023-06-30,2023-06-29,0,5,West,Delivered,Rail
1468,1870,9,DHL,2025-01-01,2025-01-08,2025-01-09,1,8,Central,Delivered,Van
1469,1872,2,BlueDart,2022-11-26,2022-11-29,2022-12-09,1,13,South,Delivered,Air
1470,1873,4,Delhivery,2024-06-02,2024-06-11,2024-06-09,0,7,South,Delivered,Van
1471,1874,6,BlueDart,2022-08-20,2022-08-28,2022-08-27,0,7,East,Delivered,Truck
1472,1875,9,Ekart,2023-03-04,2023-03-12,2023-03-08,0,4,West,Delivered,Truck
1473,1876,8,Delhivery,2024-07-01,2024-07-07,2024-07-10,0,9,East,Delivered,Rail
1474,1877,2,FedEx,2024-09-07,2024-09-14,2024-09-13,0,6,South,Delivered,Rail
1475,1878,4,DHL,2024-03-28,2024-04-01,2024-04-06,0,9,North,Delivered,Truck
1476,1879,10,Delhivery,2024-03-07,2024-03-17,2024-03-14,0,7,East,Delivered,Van
1477,1880,3,Ekart,2024-11-12,2024-11-16,2024-11-23,0,11,North,Delivered,Rail
1478,1882,5,DTDC,2023-12-31,2024-01-06,2024-01-05,0,5,East,Delivered,Truck
1479,1883,2,DTDC,2024-11-24,2024-12-01,2024-12-12,1,18,West,Delivered,Rail
1480,1884,7,DTDC,2024-08-30,2024-09-05,2024-09-08,0,9,West,Delivered,Air
1481,1885,5,Ekart,2022-11-10,2022-11-15,2022-11-14,0,4,West,Delivered,Air
1482,1886,5,DHL,2022-03-24,2022-04-03,2022-03-28,0,4,West,Delivered,Van
1483,1888,10,BlueDart,2022-04-08,2022-04-17,2022-04-19,0,11,West,Delivered,Van
1484,1889,5,BlueDart,2024-12-12,2024-12-15,2024-12-18,0,6,Central,Delivered,Rail
1485,1890,7,DHL,2023-07-17,2023-07-26,2023-07-23,0,6,North,Delivered,Rail
1486,1891,9,BlueDart,2022-12-28,2023-01-06,2023-01-14,1,17,South,Delivered,Air
1487,1892,1,BlueDart,2022-06-13,2022-06-18,2022-06-18,0,5,South,Delivered,Truck
1488,1893,5,FedEx,2023-06-04,2023-06-12,2023-06-10,0,6,Central,Delivered,Air
1489,1896,3,DTDC,2024-04-21,2024-05-01,2024-04-30,0,9,Central,Delivered,Van
1490,1897,9,DHL,2023-07-27,2023-08-04,2023-08-05,0,9,West,Delivered,Air
1491,1898,2,Delhivery,2024-05-29,2024-06-08,2024-06-03,0,5,South,Delivered,Truck
1492,1899,7,FedEx,2022-10-26,2022-11-01,2022-11-14,1,19,West,Delivered,Rail
1493,1900,5,Ekart,2024-06-12,2024-06-22,2024-06-29,1,17,Central,Delivered,Rail
1494,1901,8,Delhivery,2024-06-29,2024-07-07,2024-07-09,0,10,South,Delivered,Truck
1495,1902,5,Delhivery,2022-09-12,2022-09-17,2022-09-24,0,12,Central,Delivered,Van
1496,1903,7,BlueDart,2023-10-21,2023-10-28,2023-11-01,0,11,North,Delivered,Truck
1497,1904,4,Ekart,2023-06-04,2023-06-11,2023-06-20,1,16,South,Delivered,Rail
1498,1905,4,Delhivery,2023-02-25,2023-03-03,2023-03-05,0,8,West,Delivered,Air
1499,1906,4,DHL,2022-01-21,2022-01-30,2022-01-27,0,6,Central,Delivered,Truck
1500,1907,7,DHL,2023-12-23,2024-01-02,2024-01-01,0,9,West,Delivered,Van
1501,1908,4,DHL,2023-09-08,2023-09-14,2023-09-19,0,11,Central,Delivered,Rail
1502,1909,4,DTDC,2022-01-28,2022-02-03,2022-02-04,0,7,South,Delivered,Truck
1503,1911,7,Ekart,2024-06-04,2024-06-11,2024-06-09,0,5,South,Delivered,Van
1504,1912,9,DTDC,2023-12-07,2023-12-15,2023-12-17,0,10,South,Delivered,Truck
1505,1913,6,Ekart,2024-10-21,2024-10-28,2024-10-31,1,10,North,Delivered,Van
1506,1914,1,BlueDart,2022-04-26,2022-05-03,2022-04-30,0,4,North,Delivered,Truck
1507,1915,5,BlueDart,2024-01-25,2024-02-02,2024-01-28,0,3,West,Delivered,Truck
1508,1916,2,Ekart,2022-07-12,2022-07-20,2022-07-18,0,6,South,Delivered,Van
1509,1917,10,DTDC,2022-09-24,2022-10-02,2022-10-10,1,16,East,Delivered,Air
1510,1918,1,DHL,2023-11-08,2023-11-17,2023-11-16,0,8,East,Delivered,Van
1511,1920,9,Ekart,2023-05-17,2023-05-23,2023-05-20,0,3,West,Delivered,Air
1512,1921,4,BlueDart,2023-05-14,2023-05-17,2023-05-21,0,7,South,Delivered,Air
1513,1922,1,DTDC,2023-02-24,2023-03-06,2023-03-01,0,5,South,Delivered,Truck
1514,1923,7,BlueDart,2023-11-03,2023-11-07,2023-11-08,0,5,East,Delivered,Van
1515,1924,2,FedEx,2024-12-26,2024-12-30,2025-01-04,0,9,North,Delivered,Van
1516,1926,5,Delhivery,2023-11-17,2023-11-23,2023-11-27,0,10,North,Delivered,Rail
1517,1927,9,Delhivery,2023-09-12,2023-09-22,2023-09-18,0,6,Central,Delivered,Air
1518,1928,4,Delhivery,2024-05-01,2024-05-04,2024-05-17,1,16,West,Delivered,Rail
1519,1929,7,DTDC,2024-12-10,2024-12-19,2024-12-29,1,19,Central,Delivered,Truck
1520,1931,1,DTDC,2022-08-13,2022-08-17,2022-08-18,0,5,West,Delivered,Van
1521,1932,2,Delhivery,2024-06-27,2024-07-03,2024-07-01,0,4,South,Delivered,Rail
1522,1933,7,BlueDart,2023-05-09,2023-05-16,2023-05-21,0,12,South,Delivered,Rail
1523,1934,2,Ekart,2022-08-22,2022-08-28,2022-09-04,1,13,East,Delivered,Van
1524,1936,10,Ekart,2024-10-07,2024-10-14,2024-10-10,0,3,North,Delivered,Truck
1525,1937,9,Delhivery,2024-07-07,2024-07-16,2024-07-25,1,18,South,Delivered,Truck
1526,1938,9,DHL,2024-09-29,2024-10-09,2024-10-09,0,10,Central,Delivered,Truck
1527,1939,4,Delhivery,2023-01-09,2023-01-14,2023-01-14,0,5,Central,Delivered,Rail
1528,1940,1,DTDC,2022-01-20,2022-01-23,2022-02-02,1,13,North,Delivered,Rail
1529,1941,1,FedEx,2024-11-05,2024-11-15,2024-11-08,0,3,South,Delivered,Van
1530,1942,6,FedEx,2024-04-11,2024-04-15,2024-04-17,0,6,East,Delivered,Van
1531,1944,9,DTDC,2022-11-24,2022-12-04,2022-11-29,0,5,West,Delivered,Truck
1532,1945,8,DTDC,2024-11-08,2024-11-13,2024-11-17,0,9,Central,Delivered,Rail
1533,1948,9,FedEx,2022-01-23,2022-02-02,2022-01-27,0,4,Central,Delivered,Air
1534,1950,7,Delhivery,2022-03-28,2022-04-01,2022-04-09,0,12,West,Delivered,Air
1535,1952,5,Ekart,2022-02-26,2022-03-04,2022-03-07,0,9,Central,Delivered,Van
1536,1953,10,BlueDart,2023-09-10,2023-09-18,2023-09-16,0,6,East,Delivered,Van
1537,1954,6,Ekart,2024-02-11,2024-02-16,2024-02-26,1,15,Central,Delivered,Truck
1538,1956,1,DTDC,2024-09-13,2024-09-20,2024-09-17,0,4,East,Delivered,Truck
1539,1957,7,Delhivery,2024-09-16,2024-09-19,2024-09-24,0,8,West,Delivered,Rail
1540,1958,9,FedEx,2024-04-30,2024-05-10,2024-05-12,0,12,East,Delivered,Truck
1541,1959,1,FedEx,2024-08-18,2024-08-21,2024-08-21,0,3,North,Delivered,Van
1542,1960,10,DHL,2023-01-26,2023-01-29,2023-02-01,0,6,Central,Delivered,Rail
1543,1962,6,DTDC,2022-01-27,2022-02-06,2022-02-06,0,10,North,Delivered,Rail
1544,1964,10,Ekart,2023-02-16,2023-02-19,2023-02-24,0,8,Central,Delivered,Truck
1545,1965,5,DTDC,2024-03-20,2024-03-29,2024-04-01,0,12,East,Delivered,Rail
1546,1966,2,DTDC,2024-07-27,2024-08-02,2024-08-11,1,15,South,Delivered,Rail
1547,1967,10,DTDC,2022-06-22,2022-06-28,2022-06-29,0,7,West,Delivered,Rail
1548,1968,10,DTDC,2022-06-23,2022-07-01,2022-06-30,0,7,North,Delivered,Truck
1549,1970,3,Delhivery,2022-01-21,2022-01-24,2022-01-25,0,4,North,Delivered,Truck
1550,1971,5,DTDC,2024-04-10,2024-04-17,2024-04-16,0,6,South,Delivered,Van
1551,1972,7,Ekart,2023-09-17,2023-09-20,2023-09-27,0,10,South,Delivered,Truck
1552,1973,2,DHL,2023-07-27,2023-08-05,2023-08-02,0,6,Central,Delivered,Van
1553,1974,6,DTDC,2023-09-01,2023-09-06,2023-09-04,0,3,West,Delivered,Air
1554,1975,6,DHL,2024-04-08,2024-04-12,2024-04-16,0,8,North,Delivered,Rail
1555,1976,3,BlueDart,2023-05-03,2023-05-08,2023-05-06,0,3,West,Delivered,Van
1556,1977,2,FedEx,2024-06-26,2024-07-02,2024-06-29,0,3,West,Delivered,Rail
1557,1978,2,Ekart,2024-02-27,2024-03-05,2024-03-01,0,3,East,Delivered,Rail
1558,1980,5,Ekart,2022-10-04,2022-10-13,2022-10-14,0,10,Central,Delivered,Van
1559,1981,3,DTDC,2024-12-03,2024-12-07,2024-12-11,0,8,North,Delivered,Air
1560,1982,5,DHL,2024-08-23,2024-09-01,2024-08-31,0,8,East,Delivered,Truck
1561,1983,1,Ekart,2022-12-20,2022-12-23,2022-12-23,0,3,East,Delivered,Truck
1562,1984,9,Delhivery,2023-03-16,2023-03-23,2023-03-23,0,7,West,Delivered,Air
1563,1985,7,DHL,2022-10-19,2022-10-26,2022-10-24,0,5,North,Delivered,Truck
1564,1986,5,FedEx,2022-05-06,2022-05-13,2022-05-18,0,12,West,Delivered,Truck
1565,1987,3,DTDC,2023-12-16,2023-12-23,2023-12-20,0,4,North,Delivered,Air
1566,1988,1,DHL,2024-11-21,2024-11-27,2024-11-26,0,5,North,Delivered,Air
1567,1989,8,FedEx,2022-02-01,2022-02-07,2022-02-17,1,16,Central,Delivered,Truck
1568,1990,7,Ekart,2022-08-27,2022-09-02,2022-09-17,1,21,South,Delivered,Truck
1569,1991,8,FedEx,2024-12-24,2024-12-29,2024-12-28,0,4,South,Delivered,Van
1570,1993,1,DHL,2023-11-14,2023-11-19,2023-11-20,0,6,Central,Delivered,Van
1571,1994,3,Ekart,2024-10-23,2024-11-02,2024-11-03,0,11,Central,Delivered,Van
1572,1995,5,FedEx,2022-05-20,2022-05-28,2022-05-24,0,4,North,Delivered,Truck
1573,1996,9,DTDC,2022-07-11,2022-07-18,2022-07-15,0,4,North,Delivered,Rail
1574,1997,5,DHL,2022-10-01,2022-10-04,2022-10-07,0,6,South,Delivered,Van
1575,1999,9,DHL,2023-09-18,2023-09-27,2023-09-21,0,3,East,Delivered,Rail
1576,2001,3,Delhivery,2024-09-23,2024-10-03,2024-10-07,1,14,East,Delivered,Van
1577,2002,2,Delhivery,2023-05-18,2023-05-24,2023-05-26,0,8,South,Delivered,Rail
1578,2003,9,DHL,2023-03-07,2023-03-11,2023-03-19,0,12,South,Delivered,Van
1579,2004,10,FedEx,2023-10-30,2023-11-02,2023-11-02,0,3,West,Delivered,Air
1580,2005,9,BlueDart,2024-12-21,2024-12-31,2024-12-24,0,3,West,Delivered,Rail
1581,2007,7,Ekart,2024-08-25,2024-09-04,2024-09-11,1,17,Central,Delivered,Truck
1582,2008,5,BlueDart,2024-09-22,2024-09-25,2024-09-28,0,6,South,Delivered,Van
1583,2009,1,DHL,2022-10-09,2022-10-13,2022-10-15,0,6,North,Delivered,Air
1584,2010,4,Ekart,2024-07-17,2024-07-25,2024-07-28,0,11,Central,Delivered,Air
1585,2011,2,FedEx,2022-10-12,2022-10-22,2022-10-30,1,18,South,Delivered,Van
1586,2012,7,DHL,2022-05-04,2022-05-11,2022-05-13,0,9,Central,Delivered,Rail
1587,2013,1,Ekart,2023-12-25,2023-12-28,2024-01-15,1,21,Central,Delivered,Van
1588,2014,5,DTDC,2024-12-10,2024-12-16,2024-12-22,1,12,South,Delivered,Air
1589,2015,3,BlueDart,2024-10-15,2024-10-24,2024-10-22,0,7,South,Delivered,Van
1590,2016,1,FedEx,2022-10-16,2022-10-21,2022-10-24,0,8,North,Delivered,Air
1591,2017,5,DTDC,2024-08-24,2024-08-31,2024-08-29,0,5,Central,Delivered,Van
1592,2019,5,Delhivery,2024-08-24,2024-09-03,2024-09-08,1,15,South,Delivered,Truck
1593,2020,10,BlueDart,2022-02-12,2022-02-21,2022-02-20,0,8,West,Delivered,Truck
1594,2022,10,BlueDart,2023-03-12,2023-03-20,2023-03-23,0,11,West,Delivered,Truck
1595,2023,7,FedEx,2024-06-12,2024-06-20,2024-06-17,0,5,Central,Delivered,Air
1596,2024,3,BlueDart,2022-04-23,2022-04-26,2022-05-04,0,11,West,Delivered,Van
1597,2025,6,Delhivery,2023-10-19,2023-10-29,2023-10-28,0,9,Central,Delivered,Rail
1598,2026,9,FedEx,2023-02-15,2023-02-19,2023-02-24,0,9,Central,Delivered,Air
1599,2027,5,BlueDart,2022-08-19,2022-08-28,2022-08-31,0,12,West,Delivered,Truck
1600,2029,5,Ekart,2022-05-23,2022-05-30,2022-05-28,0,5,South,Delivered,Truck
1601,2030,4,Ekart,2022-04-13,2022-04-22,2022-04-19,0,6,North,Delivered,Rail
1602,2032,1,Delhivery,2023-06-15,2023-06-25,2023-06-26,0,11,Central,Delivered,Air
1603,2033,1,DHL,2022-06-05,2022-06-14,2022-06-09,0,4,North,Delivered,Air
1604,2035,6,DTDC,2023-12-17,2023-12-21,2023-12-21,0,4,East,Delivered,Rail
1605,2038,3,DHL,2024-09-19,2024-09-23,2024-09-22,0,3,West,Delivered,Rail
1606,2039,7,BlueDart,2023-01-12,2023-01-15,2023-01-21,0,9,North,Delivered,Van
1607,2040,2,DTDC,2024-09-19,2024-09-27,2024-10-03,1,14,West,Delivered,Air
1608,2042,9,BlueDart,2022-12-10,2022-12-18,2022-12-14,0,4,East,Delivered,Truck
1609,2043,2,Delhivery,2022-09-11,2022-09-18,2022-09-19,0,8,South,Delivered,Rail
1610,2046,7,Delhivery,2023-03-16,2023-03-20,2023-03-22,0,6,East,Delivered,Truck
1611,2047,1,FedEx,2022-10-02,2022-10-08,2022-10-05,0,3,North,Delivered,Air
1612,2048,2,DTDC,2023-02-17,2023-02-25,2023-02-20,0,3,Central,Delivered,Rail
1613,2049,7,FedEx,2022-11-19,2022-11-29,2022-11-29,0,10,East,Delivered,Rail
1614,2051,5,Delhivery,2023-11-25,2023-12-03,2023-12-03,0,8,East,Delivered,Van
1615,2052,8,DHL,2023-04-10,2023-04-13,2023-04-19,0,9,South,Delivered,Rail
1616,2053,6,Delhivery,2024-03-09,2024-03-16,2024-03-22,1,13,East,Delivered,Van
1617,2054,4,DTDC,2022-02-20,2022-02-23,2022-02-25,0,5,Central,Delivered,Air
1618,2055,8,BlueDart,2024-07-30,2024-08-08,2024-08-10,0,11,Central,Delivered,Truck
1619,2056,2,DHL,2022-02-17,2022-02-26,2022-03-01,0,12,Central,Delivered,Van
1620,2057,10,Delhivery,2024-05-27,2024-06-02,2024-06-16,1,20,East,Delivered,Van
1621,2058,1,FedEx,2024-04-26,2024-04-29,2024-05-11,1,15,North,Delivered,Rail
1622,2060,4,FedEx,2024-07-24,2024-07-31,2024-08-06,1,13,Central,Delivered,Air
1623,2061,10,Ekart,2023-08-31,2023-09-09,2023-09-21,1,21,Central,Delivered,Van
1624,2062,3,BlueDart,2024-02-20,2024-02-25,2024-02-26,0,6,West,Delivered,Rail
1625,2065,1,DTDC,2024-10-08,2024-10-17,2024-10-16,0,8,East,Delivered,Van
1626,2067,10,FedEx,2024-03-24,2024-03-30,2024-03-30,0,6,South,Delivered,Truck
1627,2070,5,BlueDart,2022-12-31,2023-01-06,2023-01-09,0,9,North,Delivered,Van
1628,2071,9,BlueDart,2023-01-26,2023-02-02,2023-02-03,0,8,West,Delivered,Air
1629,2072,10,DHL,2023-07-01,2023-07-06,2023-07-12,0,11,North,Delivered,Rail
1630,2073,9,FedEx,2023-02-14,2023-02-20,2023-02-25,0,11,Central,Delivered,Air
1631,2075,6,DTDC,2022-11-21,2022-11-26,2022-12-01,0,10,East,Delivered,Rail
1632,2076,3,Ekart,2022-08-12,2022-08-22,2022-08-25,1,13,Central,Delivered,Truck
1633,2079,9,BlueDart,2022-05-20,2022-05-27,2022-05-27,0,7,West,Delivered,Rail
1634,2080,8,DHL,2024-09-25,2024-09-29,2024-10-08,1,13,East,Delivered,Truck
1635,2082,7,DTDC,2024-08-09,2024-08-15,2024-08-20,0,11,West,Delivered,Van
1636,2083,2,Ekart,2023-08-05,2023-08-08,2023-08-12,0,7,North,Delivered,Truck
1637,2084,5,DTDC,2024-11-06,2024-11-16,2024-11-17,0,11,East,Delivered,Truck
1638,2085,9,DTDC,2022-05-11,2022-05-19,2022-05-16,0,5,North,Delivered,Rail
1639,2086,9,DHL,2024-09-08,2024-09-18,2024-09-12,0,4,North,Delivered,Air
1640,2087,7,DTDC,2022-07-28,2022-08-01,2022-08-12,1,15,West,Delivered,Air
1641,2088,7,FedEx,2023-12-27,2024-01-02,2024-01-06,0,10,West,Delivered,Air
1642,2090,9,DTDC,2024-06-18,2024-06-25,2024-06-28,0,10,East,Delivered,Truck
1643,2091,2,Delhivery,2024-07-27,2024-07-31,2024-08-13,1,17,North,Delivered,Air
1644,2092,9,FedEx,2023-06-26,2023-07-04,2023-07-06,0,10,South,Delivered,Truck
1645,2093,1,Ekart,2024-01-28,2024-02-07,2024-02-03,0,6,North,Delivered,Rail
1646,2095,9,Delhivery,2023-02-11,2023-02-18,2023-02-19,0,8,East,Delivered,Truck
1647,2097,4,BlueDart,2024-04-02,2024-04-06,2024-04-08,0,6,North,Delivered,Van
1648,2099,7,BlueDart,2022-10-01,2022-10-06,2022-10-09,0,8,West,Delivered,Air
1649,2101,3,Ekart,2024-03-14,2024-03-19,2024-03-19,0,5,South,Delivered,Air
1650,2102,2,FedEx,2024-12-22,2025-01-01,2024-12-26,0,4,Central,Delivered,Air
1651,2103,6,DTDC,2022-10-12,2022-10-20,2022-10-18,0,6,West,Delivered,Truck
1652,2104,7,Delhivery,2023-11-04,2023-11-11,2023-11-15,0,11,South,Delivered,Van
1653,2105,6,Ekart,2023-08-17,2023-08-27,2023-08-28,0,11,North,Delivered,Truck
1654,2106,1,BlueDart,2022-08-07,2022-08-13,2022-08-24,1,17,East,Delivered,Air
1655,2107,5,BlueDart,2022-03-02,2022-03-11,2022-03-10,0,8,West,Delivered,Truck
1656,2108,4,Ekart,2022-05-12,2022-05-18,2022-05-29,1,17,East,Delivered,Rail
1657,2109,8,FedEx,2023-12-08,2023-12-14,2023-12-18,1,10,Central,Delivered,Van
1658,2110,1,Ekart,2022-09-18,2022-09-24,2022-10-05,1,17,Central,Delivered,Rail
1659,2112,8,DHL,2024-08-07,2024-08-17,2024-08-12,0,5,Central,Delivered,Rail
1660,2113,3,Delhivery,2024-04-26,2024-05-02,2024-05-01,0,5,North,Delivered,Rail
1661,2114,4,Ekart,2024-07-21,2024-07-29,2024-08-02,0,12,East,Delivered,Air
1662,2115,9,DTDC,2024-01-14,2024-01-19,2024-01-21,0,7,North,Delivered,Truck
1663,2118,6,Ekart,2023-03-25,2023-04-04,2023-03-30,0,5,South,Delivered,Air
1664,2119,6,FedEx,2024-02-18,2024-02-22,2024-02-23,0,5,North,Delivered,Air
1665,2121,10,Ekart,2024-02-09,2024-02-13,2024-02-16,0,7,West,Delivered,Rail
1666,2123,3,Delhivery,2023-10-26,2023-11-01,2023-11-02,1,7,East,Delivered,Rail
1667,2124,9,Ekart,2023-04-05,2023-04-11,2023-04-16,1,11,South,Delivered,Air
1668,2125,4,Delhivery,2024-07-08,2024-07-17,2024-07-17,0,9,Central,Delivered,Rail
1669,2126,3,DTDC,2024-03-24,2024-04-01,2024-03-31,0,7,Central,Delivered,Air
1670,2128,3,BlueDart,2022-06-16,2022-06-20,2022-06-25,0,9,Central,Delivered,Van
1671,2129,3,FedEx,2024-04-08,2024-04-14,2024-04-20,0,12,Central,Delivered,Van
1672,2130,8,Delhivery,2022-05-08,2022-05-15,2022-05-16,0,8,North,Delivered,Air
1673,2131,1,BlueDart,2024-02-13,2024-02-19,2024-02-27,1,14,South,Delivered,Air
1674,2134,4,DTDC,2022-04-09,2022-04-13,2022-04-20,0,11,West,Delivered,Rail
1675,2135,1,Delhivery,2022-09-03,2022-09-09,2022-09-13,0,10,East,Delivered,Air
1676,2137,8,BlueDart,2024-09-29,2024-10-09,2024-10-09,1,10,East,Delivered,Truck
1677,2138,4,FedEx,2023-04-03,2023-04-11,2023-04-14,0,11,North,Delivered,Truck
1678,2139,4,DHL,2023-04-06,2023-04-10,2023-04-12,0,6,Central,Delivered,Air
1679,2140,10,DHL,2024-03-21,2024-03-25,2024-03-30,0,9,North,Delivered,Van
1680,2141,3,DTDC,2022-10-15,2022-10-20,2022-10-30,1,15,South,Delivered,Rail
1681,2142,1,DTDC,2024-05-22,2024-05-31,2024-06-02,0,11,South,Delivered,Truck
1682,2143,3,FedEx,2024-07-08,2024-07-17,2024-07-12,0,4,West,Delivered,Van
1683,2144,6,DTDC,2024-10-27,2024-11-03,2024-11-14,1,18,South,Delivered,Van
1684,2145,7,Ekart,2022-02-27,2022-03-05,2022-03-02,0,3,North,Delivered,Rail
1685,2146,7,Ekart,2024-04-20,2024-04-25,2024-04-27,0,7,East,Delivered,Truck
1686,2147,1,DTDC,2024-07-29,2024-08-08,2024-08-10,0,12,East,Delivered,Van
1687,2148,6,DHL,2022-11-27,2022-12-06,2022-12-05,0,8,West,Delivered,Rail
1688,2149,7,Ekart,2023-06-12,2023-06-19,2023-06-16,0,4,Central,Delivered,Rail
1689,2150,7,DTDC,2024-06-24,2024-07-02,2024-06-30,0,6,East,Delivered,Air
1690,2151,1,FedEx,2023-11-23,2023-12-01,2023-11-29,0,6,South,Delivered,Truck
1691,2152,4,DHL,2024-06-19,2024-06-28,2024-06-24,0,5,East,Delivered,Truck
1692,2153,4,Delhivery,2024-02-26,2024-03-01,2024-03-05,0,8,West,Delivered,Van
1693,2154,6,Ekart,2023-03-28,2023-04-04,2023-04-03,0,6,South,Delivered,Van
1694,2156,10,DTDC,2023-10-05,2023-10-08,2023-10-08,0,3,South,Delivered,Truck
1695,2159,10,FedEx,2024-05-20,2024-05-28,2024-05-29,0,9,Central,Delivered,Air
1696,2160,6,Delhivery,2024-12-19,2024-12-24,2024-12-25,0,6,West,Delivered,Van
1697,2162,9,BlueDart,2022-05-11,2022-05-15,2022-05-26,1,15,Central,Delivered,Truck
1698,2163,10,Delhivery,2024-08-13,2024-08-16,2024-08-24,1,11,Central,Delivered,Rail
1699,2164,9,DTDC,2023-02-22,2023-02-25,2023-03-05,0,11,South,Delivered,Van
1700,2165,3,Delhivery,2022-03-01,2022-03-07,2022-03-13,0,12,West,Delivered,Van
1701,2166,6,DHL,2024-10-08,2024-10-17,2024-10-12,0,4,North,Delivered,Rail
1702,2167,9,Delhivery,2023-01-06,2023-01-12,2023-01-09,0,3,West,Delivered,Van
1703,2168,8,DHL,2024-06-20,2024-06-24,2024-06-27,0,7,North,Delivered,Truck
1704,2169,5,Ekart,2023-02-12,2023-02-20,2023-02-24,0,12,East,Delivered,Rail
1705,2170,7,Delhivery,2022-04-26,2022-05-06,2022-05-03,0,7,East,Delivered,Air
1706,2171,4,Delhivery,2022-09-17,2022-09-22,2022-09-25,0,8,East,Delivered,Air
1707,2173,10,DHL,2023-02-16,2023-02-26,2023-02-21,0,5,South,Delivered,Rail
1708,2174,5,DHL,2024-02-03,2024-02-06,2024-02-18,1,15,West,Delivered,Van
1709,2176,4,Delhivery,2023-04-06,2023-04-15,2023-04-17,0,11,East,Delivered,Truck
1710,2178,9,DTDC,2022-01-17,2022-01-25,2022-01-21,0,4,West,Delivered,Air
1711,2180,10,Ekart,2024-06-11,2024-06-14,2024-06-19,1,8,South,Delivered,Air
1712,2181,2,BlueDart,2022-01-07,2022-01-14,2022-01-14,0,7,North,Delivered,Van
1713,2182,8,BlueDart,2023-12-03,2023-12-09,2023-12-09,0,6,Central,Delivered,Air
1714,2183,3,BlueDart,2024-08-21,2024-08-27,2024-08-29,0,8,North,Delivered,Truck
1715,2184,10,BlueDart,2022-07-29,2022-08-01,2022-08-01,0,3,North,Delivered,Van
1716,2186,9,DTDC,2023-11-16,2023-11-26,2023-11-26,1,10,West,Delivered,Rail
1717,2187,3,DTDC,2022-11-20,2022-11-28,2022-11-30,0,10,East,Delivered,Truck
1718,2188,10,Ekart,2024-08-08,2024-08-15,2024-08-19,0,11,West,Delivered,Rail
1719,2189,2,DTDC,2022-07-17,2022-07-27,2022-07-29,0,12,Central,Delivered,Van
1720,2190,4,FedEx,2024-10-07,2024-10-12,2024-10-12,0,5,Central,Delivered,Truck
1721,2191,2,DHL,2024-12-27,2024-12-30,2025-01-02,0,6,Central,Delivered,Truck
1722,2192,1,Ekart,2022-08-16,2022-08-25,2022-08-20,0,4,East,Delivered,Air
1723,2194,2,DHL,2024-09-18,2024-09-24,2024-10-04,1,16,Central,Delivered,Air
1724,2195,8,DHL,2024-10-11,2024-10-20,2024-10-14,0,3,North,Delivered,Van
1725,2196,9,BlueDart,2024-11-30,2024-12-09,2024-12-12,0,12,South,Delivered,Air
1726,2198,1,BlueDart,2022-03-23,2022-04-02,2022-03-27,0,4,Central,Delivered,Rail
1727,2200,6,FedEx,2022-03-07,2022-03-14,2022-03-11,0,4,West,Delivered,Van
1728,2201,1,FedEx,2022-04-04,2022-04-13,2022-04-14,0,10,Central,Delivered,Air
1729,2202,8,FedEx,2023-06-22,2023-06-25,2023-07-06,1,14,Central,Delivered,Truck
1730,2203,2,DHL,2024-06-30,2024-07-08,2024-07-08,0,8,Central,Delivered,Truck
1731,2204,4,Delhivery,2024-06-11,2024-06-20,2024-06-14,0,3,West,Delivered,Air
1732,2205,1,DHL,2022-09-09,2022-09-17,2022-09-19,0,10,South,Delivered,Rail
1733,2206,1,Ekart,2025-01-01,2025-01-08,2025-01-10,0,9,South,Delivered,Rail
1734,2207,7,DHL,2023-01-14,2023-01-21,2023-01-22,0,8,North,Delivered,Truck
1735,2209,7,DHL,2024-12-23,2025-01-02,2025-01-02,0,10,West,Delivered,Air
1736,2211,3,DHL,2023-09-13,2023-09-23,2023-09-24,0,11,Central,Delivered,Van
1737,2212,3,FedEx,2022-05-20,2022-05-24,2022-05-25,0,5,South,Delivered,Truck
1738,2213,8,Ekart,2023-06-12,2023-06-16,2023-06-15,0,3,West,Delivered,Truck
1739,2217,5,BlueDart,2023-09-11,2023-09-21,2023-09-18,0,7,North,Delivered,Rail
1740,2218,6,FedEx,2022-08-13,2022-08-17,2022-08-22,0,9,North,Delivered,Truck
