shipment_id,order_id,warehouse_id,shipment_partner,ship_date,expected_delivery_date,actual_delivery_date,is_delayed,transit_days,destination_region,shipment_status,vehicle_type,delay_days,delay_severity
1019,1290,7,Ekart,2023-07-16,2023-07-24,2023-07-23,0,7,Central,Delivered,Rail,0,On Time
1020,1291,5,DHL,2022-10-13,2022-10-16,2022-10-25,0,12,East,Delivered,Van,9,Severe Delay
1021,1292,8,BlueDart,2024-10-27,2024-11-03,2024-11-05,0,9,North,Delivered,Air,2,Minor Delay
1022,1294,5,FedEx,2023-03-24,2023-03-28,2023-03-28,0,4,West,Delivered,Truck,0,On Time
1023,1295,6,Ekart,2022-07-28,2022-08-05,2022-08-06,0,9,West,Delivered,Air,1,Minor Delay
1024,1296,9,DTDC,2023-07-13,2023-07-20,2023-07-17,0,4,South,Delivered,Rail,0,On Time
1025,1297,9,Ekart,2024-11-05,2024-11-14,2024-11-12,0,7,West,Delivered,Van,0,On Time
1026,1299,7,Delhivery,2023-08-17,2023-08-22,2023-08-23,0,6,West,Delivered,Rail,1,Minor Delay
1027,1300,5,Ekart,2022-12-19,2022-12-25,2022-12-29,0,10,East,Delivered,Truck,4,Moderate Delay
1028,1301,4,Delhivery,2024-01-30,2024-02-05,2024-02-11,0,12,North,Delivered,Van,6,Moderate Delay
1029,1302,8,DTDC,2022-03-06,2022-03-16,2022-03-14,0,8,West,Delivered,Van,0,On Time
1030,1303,1,Delhivery,2022-03-18,2022-03-28,2022-03-28,0,10,West,Delivered,Rail,0,On Time
1031,1304,1,BlueDart,2024-06-27,2024-07-01,2024-06-30,0,3,West,Delivered,Van,0,On Time
1032,1305,7,Delhivery,2023-12-18,2023-12-23,2023-12-23,0,5,East,Delivered,Air,0,On Time
1033,1306,6,BlueDart,2023-09-20,2023-09-29,2023-09-25,0,5,West,Delivered,Truck,0,On Time
1034,1307,9,DHL,2023-04-03,2023-04-13,2023-04-13,0,10,West,Delivered,Truck,0,On Time
1035,1308,2,FedEx,2023-04-21,2023-04-30,2023-04-28,0,7,East,Delivered,Rail,0,On Time
1036,1309,1,BlueDart,2023-12-27,2024-01-02,2024-01-06,0,10,West,Delivered,Van,4,Moderate Delay
1037,1313,3,BlueDart,2023-06-02,2023-06-07,2023-06-15,1,13,North,Delivered,Air,8,Severe Delay
1038,1314,1,Delhivery,2024-07-01,2024-07-08,2024-07-09,0,8,North,Delivered,Rail,1,Minor Delay
1039,1315,9,Ekart,2024-09-09,2024-09-15,2024-09-20,0,11,West,Delivered,Rail,5,Moderate Delay
1040,1316,6,BlueDart,2023-04-03,2023-04-06,2023-04-20,1,17,West,Delivered,Rail,14,Severe Delay
1041,1317,6,BlueDart,2024-02-02,2024-02-05,2024-02-05,0,3,West,Delivered,Air,0,On Time
1042,1318,1,DHL,2023-09-19,2023-09-29,2023-09-28,0,9,North,Delivered,Truck,0,On Time
1043,1320,5,BlueDart,2022-10-14,2022-10-22,2022-10-22,0,8,Central,Delivered,Air,0,On Time
1044,1324,4,BlueDart,2024-04-28,2024-05-01,2024-05-14,1,16,South,Delivered,Van,13,Severe Delay
1045,1325,7,BlueDart,2024-04-29,2024-05-03,2024-05-10,0,11,North,Delivered,Air,7,Moderate Delay
1046,1326,5,DTDC,2023-04-14,2023-04-21,2023-05-01,1,17,South,Delivered,Van,10,Severe Delay
1047,1327,7,FedEx,2024-05-30,2024-06-04,2024-06-09,0,10,West,Delivered,Van,5,Moderate Delay
1048,1328,3,BlueDart,2023-11-14,2023-11-18,2023-11-17,0,3,North,Delivered,Rail,0,On Time
1049,1331,2,FedEx,2024-01-29,2024-02-08,2024-02-07,0,9,South,Delivered,Van,0,On Time
1050,1332,3,DHL,2024-10-23,2024-11-02,2024-11-10,1,18,West,Delivered,Truck,8,Severe Delay
1051,1333,5,FedEx,2022-04-27,2022-05-06,2022-04-30,0,3,East,Delivered,Truck,0,On Time
1052,1334,10,Delhivery,2022-01-30,2022-02-05,2022-02-02,0,3,South,Delivered,Rail,0,On Time
1053,1336,9,Ekart,2022-05-27,2022-06-02,2022-06-13,1,17,South,Delivered,Rail,11,Severe Delay
1054,1337,8,DTDC,2022-08-18,2022-08-25,2022-08-25,0,7,East,Delivered,Truck,0,On Time
1055,1339,1,DTDC,2023-11-15,2023-11-23,2023-11-24,0,9,Central,Delivered,Air,1,Minor Delay
1056,1340,1,FedEx,2024-02-10,2024-02-20,2024-02-16,0,6,West,Delivered,Van,0,On Time
1057,1341,10,FedEx,2022-02-11,2022-02-20,2022-02-14,0,3,North,Delivered,Air,0,On Time
1058,1342,8,Ekart,2023-02-13,2023-02-18,2023-03-07,1,22,South,Delivered,Rail,17,Severe Delay
1059,1345,9,Delhivery,2024-08-02,2024-08-05,2024-08-14,0,12,West,Delivered,Truck,9,Severe Delay
1060,1346,10,Ekart,2024-11-27,2024-12-07,2024-12-09,0,12,North,Delivered,Rail,2,Minor Delay
1061,1348,7,DTDC,2023-07-15,2023-07-21,2023-07-30,1,15,South,Delivered,Air,9,Severe Delay
1062,1352,5,FedEx,2022-07-14,2022-07-19,2022-07-25,0,11,West,Delivered,Air,6,Moderate Delay
1063,1356,6,DTDC,2024-07-29,2024-08-06,2024-08-10,0,12,East,Delivered,Van,4,Moderate Delay
1064,1358,4,Delhivery,2023-11-17,2023-11-21,2023-11-27,0,10,South,Delivered,Van,6,Moderate Delay
1065,1359,7,DTDC,2023-07-26,2023-08-05,2023-08-06,0,11,Central,Delivered,Air,1,Minor Delay
1066,1362,2,BlueDart,2022-11-12,2022-11-19,2022-11-17,0,5,North,Delivered,Rail,0,On Time
1067,1363,8,FedEx,2024-02-03,2024-02-06,2024-02-10,0,7,East,Delivered,Rail,4,Moderate Delay
1068,1365,10,DTDC,2023-08-13,2023-08-19,2023-08-22,0,9,Central,Delivered,Rail,3,Minor Delay
1069,1366,4,FedEx,2022-06-03,2022-06-07,2022-06-12,0,9,North,Delivered,Rail,5,Moderate Delay
1070,1367,8,BlueDart,2024-02-26,2024-03-07,2024-03-08,0,11,Central,Delivered,Van,1,Minor Delay
1071,1368,3,Delhivery,2022-12-01,2022-12-10,2022-12-07,0,6,South,Delivered,Truck,0,On Time
1072,1369,2,FedEx,2023-06-23,2023-06-29,2023-06-30,0,7,Central,Delivered,Rail,1,Minor Delay
1073,1370,10,Delhivery,2022-03-09,2022-03-18,2022-03-18,0,9,North,Delivered,Rail,0,On Time
1074,1371,2,DTDC,2022-07-29,2022-08-06,2022-08-10,0,12,West,Delivered,Truck,4,Moderate Delay
1075,1375,2,FedEx,2022-09-29,2022-10-08,2022-10-10,0,11,East,Delivered,Rail,2,Minor Delay
1076,1376,9,DHL,2023-07-19,2023-07-23,2023-07-23,0,4,South,Delivered,Van,0,On Time
1077,1377,10,FedEx,2024-02-21,2024-02-28,2024-02-28,0,7,South,Delivered,Air,0,On Time
1078,1378,9,BlueDart,2022-01-28,2022-02-04,2022-02-07,0,10,Central,Delivered,Truck,3,Minor Delay
1079,1379,6,DTDC,2024-01-05,2024-01-12,2024-01-11,0,6,Central,Delivered,Van,0,On Time
1080,1380,2,DHL,2022-09-15,2022-09-19,2022-09-20,0,5,South,Delivered,Truck,1,Minor Delay
1081,1381,7,DHL,2024-11-16,2024-11-24,2024-11-28,0,12,Central,Delivered,Truck,4,Moderate Delay
1082,1382,3,DTDC,2023-05-26,2023-06-01,2023-06-12,1,17,East,Delivered,Air,11,Severe Delay
1083,1383,6,DTDC,2024-06-04,2024-06-09,2024-06-20,1,16,East,Delivered,Truck,11,Severe Delay
1084,1384,6,BlueDart,2024-03-17,2024-03-26,2024-03-22,0,5,East,Delivered,Van,0,On Time
1085,1386,4,BlueDart,2024-05-21,2024-05-28,2024-05-26,0,5,East,Delivered,Truck,0,On Time
1086,1387,4,DHL,2023-07-30,2023-08-05,2023-08-06,0,7,West,Delivered,Van,1,Minor Delay
1087,1388,3,DHL,2023-11-01,2023-11-05,2023-11-09,0,8,West,Delivered,Rail,4,Moderate Delay
1088,1389,4,BlueDart,2024-05-28,2024-06-05,2024-06-07,0,10,East,Delivered,Air,2,Minor Delay
1089,1391,7,Ekart,2023-09-03,2023-09-09,2023-09-15,0,12,East,Delivered,Air,6,Moderate Delay
1090,1392,9,BlueDart,2023-11-13,2023-11-17,2023-11-24,0,11,Central,Delivered,Truck,7,Moderate Delay
1091,1393,1,BlueDart,2023-08-28,2023-09-05,2023-09-05,0,8,North,Delivered,Van,0,On Time
1092,1394,2,FedEx,2022-04-09,2022-04-14,2022-04-16,0,7,West,Delivered,Air,2,Minor Delay
1093,1395,8,FedEx,2024-01-15,2024-01-24,2024-01-20,0,5,North,Delivered,Van,0,On Time
1094,1396,7,DTDC,2024-12-08,2024-12-11,2024-12-19,0,11,North,Delivered,Truck,8,Severe Delay
1095,1397,4,Delhivery,2022-04-07,2022-04-12,2022-04-17,1,10,East,Delivered,Truck,5,Moderate Delay
1096,1398,8,Ekart,2023-10-07,2023-10-10,2023-10-13,0,6,West,Delivered,Air,3,Minor Delay
1097,1399,10,Ekart,2023-11-25,2023-11-29,2023-11-30,0,5,Central,Delivered,Van,1,Minor Delay
1098,1401,3,DHL,2022-04-10,2022-04-19,2022-04-18,0,8,East,Delivered,Rail,0,On Time
1099,1404,3,Delhivery,2023-02-05,2023-02-15,2023-02-11,0,6,South,Delivered,Van,0,On Time
1100,1405,3,BlueDart,2023-11-27,2023-12-04,2023-12-06,0,9,North,Delivered,Truck,2,Minor Delay
1101,1406,9,Delhivery,2022-11-28,2022-12-03,2022-12-08,0,10,West,Delivered,Air,5,Moderate Delay
1102,1407,8,Delhivery,2022-05-27,2022-06-04,2022-06-05,0,9,South,Delivered,Truck,1,Minor Delay
1103,1408,10,FedEx,2022-04-24,2022-05-04,2022-04-27,0,3,North,Delivered,Air,0,On Time
1104,1410,2,BlueDart,2024-05-14,2024-05-18,2024-05-21,1,7,Central,Delivered,Van,3,Minor Delay
1105,1412,8,Ekart,2024-09-17,2024-09-21,2024-09-21,0,4,East,Delivered,Air,0,On Time
1106,1413,7,Ekart,2023-09-17,2023-09-21,2023-09-22,0,5,North,Delivered,Rail,1,Minor Delay
1107,1414,9,Ekart,2024-12-20,2024-12-27,2025-01-01,0,12,East,Delivered,Van,5,Moderate Delay
1108,1415,1,DTDC,2024-12-22,2024-12-29,2024-12-30,1,8,Central,Delivered,Truck,1,Minor Delay
1109,1416,7,DHL,2023-02-26,2023-03-06,2023-03-07,0,9,South,Delivered,Rail,1,Minor Delay
1110,1417,5,DTDC,2023-03-01,2023-03-05,2023-03-12,0,11,West,Delivered,Truck,7,Moderate Delay
1111,1419,1,DTDC,2023-03-18,2023-03-25,2023-03-22,0,4,Central,Delivered,Van,0,On Time
1112,1420,5,BlueDart,2024-04-26,2024-05-04,2024-05-08,0,12,Central,Delivered,Rail,4,Moderate Delay
1113,1421,1,DHL,2022-03-09,2022-03-13,2022-03-12,0,3,Central,Delivered,Air,0,On Time
1114,1422,1,Delhivery,2022-04-02,2022-04-11,2022-04-11,0,9,West,Delivered,Truck,0,On Time
1115,1423,5,BlueDart,2024-06-12,2024-06-15,2024-06-22,1,10,East,Delivered,Air,7,Moderate Delay
1116,1424,6,Ekart,2024-02-29,2024-03-07,2024-03-15,1,15,Central,Delivered,Van,8,Severe Delay
1117,1425,10,Ekart,2023-05-01,2023-05-05,2023-05-05,0,4,Central,Delivered,Air,0,On Time
1118,1426,6,DHL,2023-01-22,2023-01-25,2023-01-29,0,7,North,Delivered,Rail,4,Moderate Delay
1119,1427,8,Delhivery,2024-03-09,2024-03-16,2024-03-14,0,5,Central,Delivered,Truck,0,On Time
1120,1428,10,DHL,2024-06-18,2024-06-21,2024-06-26,0,8,Central,Delivered,Rail,5,Moderate Delay
1121,1429,2,Ekart,2022-12-24,2022-12-30,2023-01-04,0,11,North,Delivered,Truck,5,Moderate Delay
1122,1430,6,FedEx,2023-09-17,2023-09-27,2023-09-21,0,4,West,Delivered,Truck,0,On Time
1123,1432,1,Delhivery,2022-03-21,2022-03-30,2022-03-27,0,6,South,Delivered,Truck,0,On Time
1124,1433,2,DHL,2022-01-29,2022-02-07,2022-02-05,0,7,West,Delivered,Rail,0,On Time
1125,1434,8,BlueDart,2022-06-12,2022-06-20,2022-06-22,1,10,South,Delivered,Rail,2,Minor Delay
1126,1435,1,DHL,2023-02-10,2023-02-14,2023-02-25,1,15,East,Delivered,Air,11,Severe Delay
1127,1436,6,BlueDart,2022-12-23,2022-12-31,2022-12-26,0,3,West,Delivered,Rail,0,On Time
1128,1437,3,BlueDart,2024-03-05,2024-03-15,2024-03-12,0,7,West,Delivered,Rail,0,On Time
1129,1438,3,FedEx,2022-07-16,2022-07-23,2022-07-25,0,9,Central,Delivered,Truck,2,Minor Delay
1130,1439,4,FedEx,2022-07-18,2022-07-25,2022-07-22,0,4,North,Delivered,Air,0,On Time
1131,1440,9,BlueDart,2022-08-22,2022-08-28,2022-08-28,0,6,North,Delivered,Van,0,On Time
1132,1441,6,DTDC,2023-09-13,2023-09-21,2023-09-17,0,4,West,Delivered,Truck,0,On Time
1133,1443,10,DHL,2022-03-03,2022-03-10,2022-03-11,0,8,West,Delivered,Truck,1,Minor Delay
1134,1444,1,DHL,2022-07-24,2022-08-03,2022-08-04,0,11,South,Delivered,Rail,1,Minor Delay
1135,1446,7,Delhivery,2023-07-01,2023-07-04,2023-07-16,1,15,Central,Delivered,Truck,12,Severe Delay
1136,1447,2,Delhivery,2023-10-05,2023-10-09,2023-10-15,0,10,East,Delivered,Van,6,Moderate Delay
1137,1448,5,BlueDart,2023-11-07,2023-11-14,2023-11-15,0,8,South,Delivered,Air,1,Minor Delay
1138,1449,7,FedEx,2023-01-10,2023-01-17,2023-01-18,0,8,West,Delivered,Van,1,Minor Delay
1139,1450,1,Delhivery,2024-07-02,2024-07-05,2024-07-10,0,8,South,Delivered,Air,5,Moderate Delay
1140,1451,3,DTDC,2024-07-03,2024-07-13,2024-07-08,0,5,East,Delivered,Van,0,On Time
1141,1452,6,Delhivery,2022-03-01,2022-03-04,2022-03-21,1,20,Central,Delivered,Van,17,Severe Delay
1142,1453,5,Delhivery,2024-06-13,2024-06-16,2024-07-03,1,20,East,Delivered,Truck,17,Severe Delay
1143,1454,4,Ekart,2022-05-15,2022-05-24,2022-05-25,0,10,West,Delivered,Air,1,Minor Delay
1144,1455,8,Ekart,2022-10-06,2022-10-16,2022-10-13,0,7,West,Delivered,Air,0,On Time
1145,1456,5,Ekart,2022-08-13,2022-08-18,2022-08-23,0,10,Central,Delivered,Van,5,Moderate Delay
1146,1457,8,Ekart,2024-12-13,2024-12-16,2024-12-20,1,7,South,Delivered,Van,4,Moderate Delay
1147,1459,2,DTDC,2022-06-01,2022-06-05,2022-06-12,0,11,East,Delivered,Air,7,Moderate Delay
1148,1461,2,Ekart,2022-03-31,2022-04-09,2022-04-09,0,9,South,Delivered,Rail,0,On Time
1149,1462,3,DHL,2022-10-11,2022-10-14,2022-10-15,0,4,East,Delivered,Truck,1,Minor Delay
1150,1464,5,BlueDart,2023-12-14,2023-12-19,2023-12-25,1,11,South,Delivered,Rail,6,Moderate Delay
1151,1466,10,Delhivery,2024-02-09,2024-02-14,2024-02-19,0,10,Central,Delivered,Rail,5,Moderate Delay
1152,1467,9,Ekart,2023-09-13,2023-09-16,2023-09-22,0,9,Central,Delivered,Van,6,Moderate Delay
1153,1471,6,Delhivery,2023-10-01,2023-10-07,2023-10-11,0,10,Central,Delivered,Van,4,Moderate Delay
1154,1472,10,Delhivery,2023-10-01,2023-10-06,2023-10-06,0,5,North,Delivered,Air,0,On Time
1155,1473,8,BlueDart,2022-01-20,2022-01-30,2022-02-01,0,12,West,Delivered,Truck,2,Minor Delay
1156,1474,6,FedEx,2024-12-29,2025-01-06,2025-01-07,0,9,East,Delivered,Truck,1,Minor Delay
1157,1476,5,FedEx,2023-12-03,2023-12-13,2023-12-06,0,3,North,Delivered,Rail,0,On Time
1158,1477,2,DTDC,2024-11-21,2024-11-26,2024-11-30,0,9,North,Delivered,Air,4,Moderate Delay
1159,1478,10,Ekart,2023-03-06,2023-03-12,2023-03-18,0,12,Central,Delivered,Truck,6,Moderate Delay
1160,1481,7,DHL,2023-01-03,2023-01-11,2023-01-11,0,8,West,Delivered,Air,0,On Time
1161,1483,9,FedEx,2022-05-06,2022-05-16,2022-05-14,0,8,East,Delivered,Air,0,On Time
1162,1484,9,DHL,2023-02-09,2023-02-18,2023-02-21,0,12,West,Delivered,Van,3,Minor Delay
1163,1487,4,BlueDart,2024-08-11,2024-08-15,2024-08-18,0,7,South,Delivered,Van,3,Minor Delay
1164,1488,8,Ekart,2024-08-08,2024-08-14,2024-08-15,0,7,West,Delivered,Van,1,Minor Delay
1165,1490,5,BlueDart,2022-02-08,2022-02-12,2022-02-12,0,4,South,Delivered,Truck,0,On Time
1166,1493,2,BlueDart,2022-06-21,2022-06-24,2022-07-01,0,10,North,Delivered,Van,7,Moderate Delay
1167,1495,3,BlueDart,2023-06-16,2023-06-20,2023-06-19,0,3,East,Delivered,Truck,0,On Time
1168,1496,9,Ekart,2024-05-28,2024-06-02,2024-06-04,0,7,North,Delivered,Air,2,Minor Delay
1169,1497,8,Ekart,2022-08-19,2022-08-23,2022-08-30,1,11,Central,Delivered,Van,7,Moderate Delay
1170,1499,6,Delhivery,2022-04-19,2022-04-22,2022-05-04,1,15,Central,Delivered,Rail,12,Severe Delay
1171,1500,6,Delhivery,2022-10-25,2022-11-02,2022-10-30,0,5,East,Delivered,Truck,0,On Time
1172,1501,8,Ekart,2024-08-18,2024-08-21,2024-08-26,0,8,Central,Delivered,Truck,5,Moderate Delay
1173,1502,9,DHL,2022-09-16,2022-09-21,2022-09-25,0,9,West,Delivered,Van,4,Moderate Delay
1174,1504,2,DTDC,2024-09-03,2024-09-12,2024-09-19,1,16,Central,Delivered,Rail,7,Moderate Delay
1175,1505,5,Delhivery,2023-10-23,2023-11-01,2023-10-30,0,7,Central,Delivered,Truck,0,On Time
1176,1506,8,FedEx,2023-11-12,2023-11-22,2023-11-15,0,3,Central,Delivered,Van,0,On Time
1177,1507,10,Delhivery,2023-04-18,2023-04-26,2023-04-25,0,7,South,Delivered,Van,0,On Time
1178,1509,7,BlueDart,2023-04-18,2023-04-21,2023-04-23,0,5,West,Delivered,Van,2,Minor Delay
1179,1510,9,DHL,2022-03-03,2022-03-09,2022-03-09,0,6,North,Delivered,Van,0,On Time
1180,1511,6,DTDC,2022-09-07,2022-09-14,2022-09-17,1,10,South,Delivered,Truck,3,Minor Delay
1181,1512,3,DHL,2022-04-08,2022-04-13,2022-04-21,1,13,West,Delivered,Van,8,Severe Delay
1182,1513,3,DTDC,2024-12-17,2024-12-20,2024-12-28,0,11,East,Delivered,Truck,8,Severe Delay
1183,1514,5,DTDC,2024-06-06,2024-06-09,2024-06-10,0,4,East,Delivered,Truck,1,Minor Delay
1184,1516,4,Ekart,2022-06-26,2022-07-06,2022-07-03,0,7,South,Delivered,Air,0,On Time
1185,1517,8,BlueDart,2023-06-07,2023-06-13,2023-06-19,0,12,West,Delivered,Rail,6,Moderate Delay
1186,1518,7,DHL,2024-01-10,2024-01-18,2024-01-20,0,10,North,Delivered,Air,2,Minor Delay
1187,1519,9,BlueDart,2023-10-25,2023-11-01,2023-11-05,0,11,East,Delivered,Truck,4,Moderate Delay
1188,1520,1,FedEx,2022-08-22,2022-08-25,2022-08-31,1,9,South,Delivered,Van,6,Moderate Delay
1189,1521,8,FedEx,2022-04-10,2022-04-15,2022-04-13,0,3,West,Delivered,Air,0,On Time
1190,1522,9,Ekart,2023-12-07,2023-12-11,2023-12-18,0,11,East,Delivered,Van,7,Moderate Delay
1191,1524,2,DHL,2023-04-10,2023-04-17,2023-04-17,0,7,East,Delivered,Truck,0,On Time
1192,1525,8,FedEx,2023-08-22,2023-08-29,2023-08-28,0,6,Central,Delivered,Rail,0,On Time
1193,1526,3,Ekart,2023-12-30,2024-01-09,2024-01-04,0,5,East,Delivered,Air,0,On Time
1194,1528,9,Delhivery,2024-06-29,2024-07-07,2024-07-05,0,6,Central,Delivered,Truck,0,On Time
1195,1529,2,DHL,2022-05-29,2022-06-01,2022-06-02,0,4,Central,Delivered,Truck,1,Minor Delay
1196,1530,2,BlueDart,2024-02-05,2024-02-11,2024-02-08,0,3,Central,Delivered,Air,0,On Time
1197,1531,10,FedEx,2023-02-22,2023-02-27,2023-03-03,0,9,South,Delivered,Truck,4,Moderate Delay
1198,1534,4,Delhivery,2022-12-19,2022-12-29,2022-12-27,0,8,Central,Delivered,Van,0,On Time
1199,1535,8,Delhivery,2022-12-16,2022-12-19,2022-12-23,0,7,East,Delivered,Van,4,Moderate Delay
1200,1537,5,DTDC,2022-05-31,2022-06-05,2022-06-04,0,4,East,Delivered,Truck,0,On Time
1201,1538,5,DTDC,2024-06-23,2024-07-01,2024-07-05,0,12,North,Delivered,Truck,4,Moderate Delay
1202,1539,4,FedEx,2022-11-02,2022-11-07,2022-11-10,1,8,Central,Delivered,Van,3,Minor Delay
1203,1540,2,Delhivery,2023-09-26,2023-10-01,2023-09-29,0,3,East,Delivered,Rail,0,On Time
1204,1543,7,Ekart,2023-02-22,2023-02-26,2023-03-04,0,10,West,Delivered,Truck,6,Moderate Delay
1205,1545,8,Delhivery,2024-07-16,2024-07-24,2024-07-23,0,7,Central,Delivered,Rail,0,On Time
1206,1546,7,Ekart,2022-06-01,2022-06-08,2022-06-10,0,9,Central,Delivered,Rail,2,Minor Delay
1207,1547,8,BlueDart,2023-09-06,2023-09-10,2023-09-12,0,6,Central,Delivered,Truck,2,Minor Delay
1208,1549,2,DHL,2024-06-24,2024-06-27,2024-06-29,0,5,Central,Delivered,Air,2,Minor Delay
1209,1552,7,DHL,2024-09-19,2024-09-24,2024-09-27,0,8,North,Delivered,Air,3,Minor Delay
1210,1553,8,BlueDart,2024-11-17,2024-11-26,2024-11-29,0,12,West,Delivered,Air,3,Minor Delay
1211,1554,8,DHL,2023-05-25,2023-05-31,2023-06-01,0,7,West,Delivered,Truck,1,Minor Delay
1212,1555,1,Delhivery,2024-01-20,2024-01-23,2024-01-29,0,9,North,Delivered,Truck,6,Moderate Delay
1213,1556,3,Delhivery,2022-06-26,2022-06-29,2022-07-02,0,6,East,Delivered,Rail,3,Minor Delay
1214,1557,9,DTDC,2023-10-08,2023-10-12,2023-10-26,1,18,North,Delivered,Truck,14,Severe Delay
1215,1558,1,Ekart,2023-08-21,2023-08-26,2023-08-28,0,7,Central,Delivered,Van,2,Minor Delay
1216,1559,2,Ekart,2022-08-16,2022-08-23,2022-08-26,0,10,Central,Delivered,Van,3,Minor Delay
1217,1563,1,DHL,2024-06-26,2024-06-30,2024-07-04,0,8,East,Delivered,Rail,4,Moderate Delay
1218,1564,2,DHL,2024-12-21,2024-12-31,2025-01-02,1,12,West,Delivered,Truck,2,Minor Delay
1219,1565,4,FedEx,2024-09-08,2024-09-13,2024-09-18,0,10,West,Delivered,Rail,5,Moderate Delay
1220,1566,7,BlueDart,2024-09-28,2024-10-01,2024-10-14,1,16,Central,Delivered,Rail,13,Severe Delay
1221,1567,2,Ekart,2022-06-18,2022-06-22,2022-06-28,0,10,North,Delivered,Air,6,Moderate Delay
1222,1568,10,Delhivery,2022-08-09,2022-08-17,2022-08-21,0,12,Central,Delivered,Van,4,Moderate Delay
1223,1570,5,Ekart,2024-05-24,2024-05-30,2024-05-30,0,6,South,Delivered,Truck,0,On Time
1224,1571,1,Ekart,2024-03-26,2024-04-02,2024-04-05,0,10,East,Delivered,Truck,3,Minor Delay
1225,1572,10,Ekart,2022-12-21,2022-12-26,2023-01-02,0,12,South,Delivered,Air,7,Moderate Delay
1226,1573,9,DHL,2024-07-25,2024-07-29,2024-07-29,0,4,Central,Delivered,Van,0,On Time
1227,1574,5,DTDC,2023-03-12,2023-03-17,2023-03-21,0,9,North,Delivered,Truck,4,Moderate Delay
1228,1575,10,BlueDart,2024-04-11,2024-04-14,2024-04-23,0,12,West,Delivered,Truck,9,Severe Delay
1229,1576,7,Ekart,2024-06-05,2024-06-11,2024-06-11,0,6,East,Delivered,Air,0,On Time
1230,1577,7,Delhivery,2022-12-23,2023-01-02,2023-01-03,0,11,West,Delivered,Rail,1,Minor Delay
1231,1578,10,DHL,2024-06-08,2024-06-12,2024-06-19,0,11,West,Delivered,Van,7,Moderate Delay
1232,1579,7,Delhivery,2024-10-07,2024-10-16,2024-10-21,1,14,East,Delivered,Van,5,Moderate Delay
1233,1580,6,DTDC,2022-08-18,2022-08-22,2022-08-27,1,9,North,Delivered,Truck,5,Moderate Delay
1234,1581,8,DHL,2022-10-17,2022-10-21,2022-10-27,0,10,West,Delivered,Rail,6,Moderate Delay
1235,1582,5,FedEx,2024-06-29,2024-07-07,2024-07-05,0,6,South,Delivered,Truck,0,On Time
1236,1583,5,FedEx,2022-11-13,2022-11-23,2022-11-21,0,8,South,Delivered,Rail,0,On Time
1237,1585,5,BlueDart,2022-10-26,2022-10-30,2022-11-07,0,12,Central,Delivered,Air,8,Severe Delay
1238,1586,10,DHL,2024-07-07,2024-07-11,2024-07-15,0,8,Central,Delivered,Rail,4,Moderate Delay
1239,1587,2,DHL,2023-12-16,2023-12-21,2023-12-21,0,5,Central,Delivered,Rail,0,On Time
1240,1588,3,DTDC,2022-08-07,2022-08-12,2022-08-18,0,11,South,Delivered,Van,6,Moderate Delay
1241,1589,3,FedEx,2023-05-27,2023-05-31,2023-05-31,0,4,East,Delivered,Van,0,On Time
1242,1590,10,FedEx,2024-10-26,2024-10-31,2024-11-04,0,9,West,Delivered,Van,4,Moderate Delay
1243,1591,4,DTDC,2024-12-15,2024-12-19,2024-12-31,1,16,West,Delivered,Truck,12,Severe Delay
1244,1592,3,BlueDart,2024-10-06,2024-10-16,2024-10-16,1,10,East,Delivered,Rail,0,On Time
1245,1594,1,DHL,2022-06-09,2022-06-15,2022-06-20,0,11,Central,Delivered,Van,5,Moderate Delay
1246,1595,8,Ekart,2024-10-26,2024-11-05,2024-10-30,0,4,Central,Delivered,Air,0,On Time
1247,1596,9,DTDC,2022-06-17,2022-06-21,2022-07-01,1,14,East,Delivered,Air,10,Severe Delay
1248,1597,7,BlueDart,2022-01-17,2022-01-27,2022-01-27,1,10,West,Delivered,Van,0,On Time
1249,1601,6,Delhivery,2022-11-19,2022-11-24,2022-12-05,1,16,East,Delivered,Van,11,Severe Delay
1250,1602,4,BlueDart,2024-05-03,2024-05-12,2024-05-06,0,3,East,Delivered,Rail,0,On Time
1251,1603,9,DHL,2022-10-01,2022-10-08,2022-10-06,0,5,East,Delivered,Rail,0,On Time
1252,1604,5,Delhivery,2023-07-06,2023-07-13,2023-07-12,0,6,North,Delivered,Van,0,On Time
1253,1605,5,DHL,2024-04-13,2024-04-18,2024-04-20,0,7,North,Delivered,Truck,2,Minor Delay
1254,1606,2,FedEx,2024-09-13,2024-09-21,2024-09-19,0,6,Central,Delivered,Air,0,On Time
1255,1607,1,FedEx,2023-10-11,2023-10-16,2023-10-21,0,10,North,Delivered,Truck,5,Moderate Delay
1256,1608,10,BlueDart,2024-04-02,2024-04-10,2024-04-05,0,3,South,Delivered,Rail,0,On Time
1257,1609,4,DTDC,2024-10-15,2024-10-25,2024-10-24,0,9,South,Delivered,Van,0,On Time
1258,1610,7,Delhivery,2023-12-31,2024-01-03,2024-01-07,0,7,North,Delivered,Rail,4,Moderate Delay
1259,1611,4,DHL,2023-06-19,2023-06-29,2023-07-01,0,12,North,Delivered,Rail,2,Minor Delay
1260,1612,8,Ekart,2024-05-30,2024-06-06,2024-06-08,0,9,West,Delivered,Truck,2,Minor Delay
1261,1613,2,DHL,2022-01-04,2022-01-14,2022-01-09,0,5,Central,Delivered,Truck,0,On Time
